,review_id,app_id,review_text,label
476,137314298,1214670,"BattleBlock Theater, Super Crate Box and Streets of Rogue all combined together. 

That's it, all you need to know. Simply amazing, just play it.",1
477,137314341,1669980,"I used to play Princess Maker as a kid and this is like replaying that part of my childhood all over again. There are times when the english translation is kind of hard to understand but over all its a very good game. The only thing I find lacking is the available jobs, there was only the bathhouse even when she was a tiny child, I really really didn't want her to work there and would have liked there to be more choices that would maybe give her additional stats.",1
478,137314835,2281730,i cant buy pack in this game pls fix it,1
479,137314681,2281730,"Imagine that someone ""steals"" your product and makes it 100x better. If I was CEO of Activision I would be ashamed :D

This game is everything what CoD fan want. If you manage to make the game smoother for PC I am not going back to MW II",1
480,137314296,2281730,i love shitting on mobile and console kids,1
481,137314252,2281730,"You can play this game on pretty much any potato. 
Has some cool Ukrainian stuff as a free pack.

Would be nice if there was separate queues for different input types.",1
482,137314107,2281730,cant wait for the future of this game.,1
483,137314651,986130,"I do not recommend purchasing this game at the moment. The game optimization is quite poor, with frequent stuttering and lag. The game system is not yet fully developed; some hints and help text disappear within 2 seconds, making it impossible to read in time. In some places, the text does not display properly, and certain help animations fail to load (e.g., during loading screens). The guidance system is extremely poor, leaving players clueless about what to do and how to do it. The UI is very confusing, with a dense array of information appearing on the screen at once, making it very uncomfortable to play. Controller support is virtually nonexistent, and the control scheme is extremely counterintuitive. I would advise waiting for the developers to make improvements before purchasing this game. It is simply too early to buy it now.",0
484,137314155,986130,"Yes, the game is buggy, there are many broken elements, and even without that I'm not good at it at all. However, I spent 11 hours playing the day I bought this and not once have I felt bored, or like I was just wasting time, simply walking between locations or waiting in a diner for your target to leave home feels engaging, which I can't say for any game I've played since maybe Minecraft.",1
485,137313954,986130,"It's an early access game so be aware of some minor bugs and noticeable performance issues. If you like immersive sims, detective games, or anything that's just generally new and impressive you should give this game a shot!",1
486,137313786,986130,.,0
487,137313778,986130,"If ""killed"" you will re-spawn at the hospital. Which You can attempt to escape from to avoid paying medical bills. if you are detected the cops will shoot on sight. Oh, the ironing.

Just one of the dozens of details that sets this game apart from other immersive sims.

A little buggy but nothing too major. It's in pretty good shape for early access. You will not get great frames per second yet. Play it anyways. It's rad.",1
488,137313748,986130,.,1
489,137313707,986130,"After Playing the game at various events and the demo earlier in the year, I'm pleased to say that this release matches the high expectations I had for this game. From the procedural generation to the distinct graphic style, I cant wait to put more time into this sandbox.",1
490,137313342,986130,"AMAZING concept, but nearly unplayable at this point in time unfortunately.

GAMEPLAY:
-Flashlight size is smaller than my dick

BUGS AND GLITCHES:
-Really annoying visual glitches with sleeping npcs and items flying in the air on the stairs

PERFORMANCE ISSUES:
-Constant freezes
-Extremely low average fps (rtx 3070 btw)
-Little to no graphics settings that barely affect anything",0
491,137313241,986130,"me solve crime 
me break and enter
me perform unlawful citizens arrest",1
492,137313322,2304990,look this game is fun but gets boring as you run out of new cool decoration and computer designs at the start and although they slowly release other computer parts its already to late as you have computers that don't need upgrading. That being said.... i would still play it again.,1
493,137313207,986130,"Everything is bugged! AI is bugged, missions are bugged, UI is bugged, saves are bugged, you randomly fall through walls and floors... Nothing works right!

I could go on and on about each individual issue, but there are so many game breaking bugs it would take too long.  It's really a shame.  The ideas behind this game are amazing, and the procedural generation looks fantastic, but there's just too much still not working, and they haven't been working since the closed beta!  There has been no progress!  In fact, it feels like there are more bugs now!

The dev may have simply bitten off more than he can handle with this.",0
494,137314408,1928420,"Another garbage mobile shooter on Steam. If playing with screen addicted children is fun for you, go for it I guess.",0
495,137314446,1324130,"N.B. In addition to my in game time I have watched a good few hours of a friend playing the game.

This isn't a bad game, but the big selling point is the graphics. Aside from that it is a poor mans version of Dwarf Fortress or Rimworld when it comes to gameplay and in particular fun emergent gameplay.

There is definitely a core of a good game that with time and developer imagination could blossom into something a lot more interesting and unpredictable.

There are a lot of basic QOL things missing, in particular being able to manage priorities for individual tasks like in Rimworld, i.e. if I set up a build fence order and a build house order, the people will randomly do whatever they feel like, I can't say ""DO THIS NOW!"" when there is an attack wave coming in and building the fence is crucial.

I really hope the devs keep working to expand the core gameplay.",0
496,137314670,2166060,"Developed by MANGLEDmaw Games and published by ‎@DreadXPGames  , Amanda is a unique gaming experience that you won't find anywhere else. It combines elements of 2000's TV series with an escape room horror genre to create a terrifying and immersive game that will keep you on the edge of your seat.
I was fortunate enough to receive a key from the amazing folks at ‎@DreadXPGames , who generously provided me with the opportunity to review this game on my YouTube channel. I can honestly say that I was blown away by the level of detail and care that went into creating this game. From the intricate puzzles to the spine-tingling sound design, Amanda is a masterclass in horror game design.
One of the standout features of Amanda is the sheer number of secrets and hidden Easter eggs that are scattered throughout the game. I found myself going back multiple times just to explore and discover everything that this game had to offer. Some secrets are so well-hidden that you might never find them all, which adds an extra layer of replayability to an already fantastic game.
Despite playing the game extensively, I didn't encounter any major bugs or issues. The gameplay was smooth and seamless, which is a testament to the hard work and dedication of the development team.
Overall, I would highly recommend Amanda to anyone who loves horror games or is looking for a new and exciting gaming experience. It's an incredible game from a talented new development team, and I can't wait to see what they have in store for us next.

If you want to check how the game runs on Steam Deck, press the link below:
https://youtu.be/oXlANk1UFQU",1
497,137314467,2166060,I got all of the achievements! It was a fun game and some of the puzzles had be confused at times,1
498,137314350,2166060,"Looks like we need to review the game!
WHat DO yOu think AbouT tHe gaEm?
____ ____
badd game
No... I donT tHink Its ThE anSwer... TRY Agani!
____ ____
horr ible
Do I neEd tO heLp yoU wiTh evErytHinG????
GOOD GAME!
Thats r-r-r-r-r-r-r-right!",1
499,137313915,2166060,Really cool and creepy. Highly recommend it for people who grew up in the 1990s and 2000s.,1
500,137314669,1245560,"The game is great, but has not much innovation from Stardew Valley despite of being into a fictional Prehistoric era.

You cannot fight (maybe it's good for people who want true peace? xD) and everything in the game feels the same as others of the same type. The current prize is really high.

The save system is not of my liking (you can only save while sleeping, but if you sleep you go to the next day). The time feels like too fast, so Imagine having your farm at FULL, it will be really crazy to do all in that short of time!

This is just my opinion, maybe if the prize was low or it's on sale I will buy the game for less than 10€.

I'm pretty sure they put all their love making this game for the 3 years of developement and the music it's great.

[b] In Summary: The game is not bad, but It doesn't makes me keeping playing, I feel bored playing it.[/b]
",0
501,137314217,1245560,YEAAHH!!! YEAHHHHHHHH!!!,1
502,137313374,1245560,"I was a kickstarter backer and have been watching this for a couple years now. I am finally excited to finally get to play with my friends. So far , just as my previous playtime,  its a cute cozy little game. I cant wait to marry the hunk Garrek.",1
503,137315639,1608640,"Somehow insanely stressful and extremely relaxing at the same time, OTXO is a real fun way to scratch the Hotline Miami itch while also being its own thing. The soundtrack also goes hard as hell. 10/10 would spend tens of thousands of dollars on alcohol again.",1
504,137315152,1608640,"To put this in the most overgeneralized observation,
this is Hotline Miami without Florida combined with POST VOID without the overly-seizure-inducing graphics.
I feel right at home.",1
505,137316566,1621990,"i like the atmosphere and the gameplay. if you like this style, buy it.",1
506,137315672,2320910,A full port of Amid Evil for VR. Simply great. Play this game.,1
507,137316733,2281730,"imagine your COD and Combat Masters is your third cousin, you know its wrong but you still do it",1
508,137316065,2281730,"Combat Master is a wonderful game for Aim training purposes. The game is fast paced and movement based. The longer you play, the better your aim gets. This is also highly addictive. Better than any aim training game and any small sized fps game on all platforms. I highly recommend you to give this game a try. It will improve your aim A LOT!",1
509,137315407,2281730,stupid fun but i wish the audio wasn't earrape,1
510,137315406,2281730,"Interesting game, i feel like i was playing ""Duty Series"", but at my potato pc, i hope the game update will always continued and always improving",1
511,137315300,2281730,good game bro i never bored to play this game,1
512,137315017,2281730,خلف مص ديوسي,1
513,137314998,2281730,ok,1
514,137316274,2102320,"It is a cute game, but the ""living"" aspect is more of an annoyance than anything.  It doesn't change the layout at all, and therefore doesn't really function to randomize the experience. As a concept it's okay, but needs a lot of work. The moving and emerging blocks are not very creative, and are basically tiny loading screens -- aka just things that make you wait.

Hit boxes of both enemy attacks and even just the terrain are not great.  You can bypass a number of areas by dashing over wider gaps than intended. There are combat bugs as well where if you don't wait for the full animation of your spell to play out, and use another skill too quickly you won't get the buff/attack out and just lose it.  And then have to wait for it to come off CD again.

I enjoyed playing, but there are only 3 dungeons, and no difficulty toggle. It was very easy, and only got easier as you collected more equipment. I can just auto attack without even using skills and never die or be in any danger.

Weight system was pointless and should be removed out right.  Hunger system was also pointless and should be removed. It was just an annoyance and provided no benefit to anything. It didn't add urgency.  The hunger system is basically this:  Every 3-4 minutes you open your inventory and use 1 item.  Simplified, but this is the entire thing.

All in all, if you want to grind this, you can. I put almost 5 hours into the game though, and don't really feel like there's any need to go farther in its current state.

I find it hard to recommend at its current price with the content available. The full version with a price tag basically has the same overall content experience as the demo.  You can keep grinding the first dungeon in the demo and getting better gear etc.  And this is essentially what you get with the full version, except 2 more dungeons and maybe the loot pool is wider.  But I played the demo for 2 hours or so as well, and can tell you that I didn't get any additional satisfaction from the full version that I got from the demo.",0
515,137315789,2102320,"It's a tentative conditional recommend at the moment as it only came out to early access a day ago at time of writing

There's a good and decently fun foundation of a game but a lot of refining and additional content is still needed.
Currently there are only 3 dungeons and only having died once it took me less than 5 hours to complete the game. Probably would take even less for anyone more skilled/familiar with arpg style dungeon crawlers.
The dungeons pretty much all look the same right now with very slight colour changes and the enemy variety is low as there is not really much space to put enemies in with just 3 dungeons. Variety in general is lacking. All weapons i encountered effectively function the same so there's only one flavour of combat at the moment. Combat is a little bit clunky. Telegraphed enemy attacks don't seem to be always accurate and you still get hit even when you think you are out of the area and clear of the animation. The dodge roll reliant combat seems to clash with the living maze dungeon design as very often you either roll to fall off or the enemy aoe is bigger and faster than you can get out of in the narrow paths of the maze. Once beat the last dungeon you learn that you can keep playing endlessly and the enemies will increase in difficulty with each clear. At the moment i have 0 motivation to do that as i feel i've already experienced everything the game has to offer. 

Even though all of the above sounds negative i had fun  playing the game there's just little to nothing to go back for after just a short time playing. If you're ok with that, go for it. Otherwise i'd definitely suggest waiting for content updates.
",1
516,137316855,986130,"I gotta say, even just playing a small portion of tutorial for this game... This is a big hit, I'm honestly well surprised that despite the 'jank' I heard about, nothing is game breaking and this product despite being early access, people who enjoy a good Bladerunner/puzzle investigatory game. This is prolly tops, My job has me being detail oriented with every little thing I do and it pays off. This is a definite 10/10. Way to nail it all.",1
517,137316483,986130,"A long time ago, Introversion (the folks behind Uplink) planned a massive simulation of a procedural city in which players would infiltrate buildings and carry out missions. That game never came to be. Luckily, here is Shadows of Doubt - the procedural, infinite detective game I always wanted. Not only are the investigations fun and make you truly feel like a gumshoe solving crimes, the whole noir atmosphere is spot on (if the overall visual style doesn't turn you off).
With a sandbox game so deeply focused on procedural generation, there are bound to be bugs - both of the annoying and the fun variety - but they generally don't break the game outright and can be worked around. The devs are also fairly active and responsive and I'm sure there will be many fixes as development continues.",1
518,137315892,986130,"Game is not ready for early access. I encountered really poor FPS on a high end machine and a constant stream of game breaking bugs. I attempted the tutorial several times and each time I encountered a bug that would hinder my progress. Not worth your time or money IMO. A shame, I really wanted to like this game.",0
519,137315882,986130,In a great place already so fun. Looking forward to it being slightly more optimised.,1
520,137315290,986130,"man wouldn't give me his fingerprints so i beat him to death and took them off his corpse.

he was innocent.

good game",1
521,137316647,2268250,"[quote]For more puzzle game reviews, news and everything puzzle-related, follow [url=https://store.steampowered.com/curator/25928931-Puzzle-Lovers/]Puzzle Lovers[/url] and check out our [url=http://steamcommunity.com/groups/puzzlelovers]Steam group[/url].[/quote]

[b]hoping forest[/b] is a typical tile-rearranging puzzler, what [b]frogger[/b] would be like if you had to create the path instead of jumping around in traffic like a lunatic with a death wish.

[b]60 levels[/b] in 4 zones, somewhat branching progression and an [b]optional 7-level tutorial[/b]. not a fan of the way level select is presented, 15 levels (one zone) could easily fit on a single screen without all the scrolling, 7 tutorial levels even more so. and [b]the first screen with zone selection should be merged with the stats screen[/b] to show what's been done without clicking each. no on-screen level numbers, but they appear briefly when the level starts and in the pause menu, good enough. level select should be accessible from said menu and the level result screen too. as is, [b]menu navigation is a chore[/b].

the goal is to make a path for the frog to reach the exit, ideally grabbing all 3 flies on the way. a [b]mandatory move limit[/b] is in place, the frog can only take so many steps (hops or jumps, surely) on a level, so instead of using every tile, you gotta optimize. not necessarily a bad thing, but [b]current path length should be shown to avoid all the counting[/b].

[b]the store page says there are 2 solutions for every level[/b], but all it means is there's a 'quick path' that most likely skips flies by utilizing as few tiles as possible. so basically [b]there's a proper solution and a beyond trivial one wasting time[/b] if you're going for perfection, as they're obviously exclusive. hardly something worth mentioning in the marketing material. what's more, [b]stats are bugged[/b], level select awards don't always match the stats screen and apparently achievements are based on the latter, so those are bugged too.

there are [b]4 medals to get on each level[/b], on top of the quick path award. excessive. one for passing the level, 3 more for each fly. it would make a lot more sense if the blue one was for completion and bronze, silver and gold for the flies, or 3 awards total (completion, quick, all flies), but it doesn't work like that. and I also run into some [b]buggy behavior or inconsistency[/b] here. sometimes not passing on the first try and pressing 'try again' on the result screen didn't give all medals if my second attempt was perfect, so a full level reset was necessary. I took the restart option in the pause menu as soft-reset (it's not), so I had to go back to the menu, click play, select zone, then select the level again. did I mention menu navigation is a chore?

[b]controls are mouse-based without hotkeys and horrible.[/b] no unnecessary camera controls, but have to drag tiles to switch them, so - listen! - hold the left mouse button to pick a tile up, don't let go, move the cursor around until you're over the tile you want to switch it with, and now you can release. left-clicking a tile simply rotates it, right click does nothing. normally, right click and/or the wheel would rotate and 2 clicks switch. what the fuck happened there? I also had the occasional issue with tiles, sometimes they wouldn't get picked up or rotated.

green tiles are versatile, can be moved and rotated, brown ones are fixed, only rotatable. [b]cars are a thing[/b], they move turn by turn (there's a counter for that at least), just like the frog, gotta make sure kermit doesn't end up under them. [b]no other mechanics, only levels getting bigger[/b], which rarely means an increase in quality, only busywork.

once the path is made, click start to see how the frog does. can't pause after (not great), but movement speed is decent and [b]failing (or passing) doesn't reset the level[/b], you can make necessary tweaks and try again. however, this [b]soft-reset takes way too long[/b] with extra cutesy animations, a fail screen with all the unearned medals appearing one by one and unnecessary screen transitions.

okay presentation, except [b]every level looks the same[/b], no difference between zones. [b]music doesn't play in the menu and settings are lacking[/b], good soundtrack otherwise. there are separate volume settings and a couple of languages, that's it, [b]no windowed mode[/b] and none of it is available while playing. alt+enter creates a resizable window, and while it goes back to full screen resolution properly, window size resets if you switch back, so it's far from acceptable. also, [b]unskippable credits[/b]. once the button is clicked, you can either wait until it's over or press alt+f4. again, what the fuck? and there's missing punctuation everywhere.

it's a [b]very basic, unintuitive, tedious and buggy[/b] game, didn't even finish it. [b]anne boonchuy wouldn't approve, and oh my frog, the price is crazy too[/b], 9 eur is way too much for something like this. if things change, I'll edit the review, might even flip it if everything gets sorted out, but even then I'd suggest waiting for a 50% discount at least. [url=https://steamcommunity.com/id/dohi64/recommended/2301210]busway islands[/url], for instance, came out at the same time, doesn't have frogs and it's also on the simpler side, but it's the same thing done better for a third of the price. there are other alternatives as well.",0
522,137316524,2346490,I absolutely love this puzzle game! It's the perfect mix of challenging and relaxing. The graphics are adorable and the gameplay is addictive. Highly recommend giving it a try!!!,1
523,137316342,2175750,my lexapro doesnt work anymore,1
524,137317067,2162020,"Il est bien !
Amazing atmospheric game with challenging combat.

Loads of collectibles which actually make your character stronger so they're an interesting initiative for everyone and not just completionists.
The boss battles is where the game really shines though.
Soundtrack is also really nice.
",1
525,137316648,2162020,"Other than a few bugs (music cutting out randomly being the most notable one), this is a FANTASTIC time. Well worth the price, with absolutely gorgeous designs for both the environment and the creatures within. Highly recommend!",1
526,137315276,2162020,"no cats so far but a giant monkey, wich is objectivly better.",1
527,137316922,1245560,"ive backed this product from the very beginning on kickstarter! 
i am so excited to see what new things have been changed from the beta, i really loved the game from the moment i started to play it. ill be playing it with a friend so ill leave a review later with a multiplayer review!


if you like farming games id recommend to try this one out too. its worth the price. the story is interesting, the characters are diverse (not just in appearance but in story and in life, they feel real), and helping out the tribe is such a unique way of researching, learning and doing new things.",1
528,137315763,1245560,Nice game,1
529,137301132,1245560,Too bad you can't romance Ooka,1
530,137315593,2353930,Fun :D,1
531,137313935,2109460,"- Stardew Valley-lite with adult themes
- More gathering than farming
- Still very fun without adult themes
- Playable on Steam Deck 

[u] Improvements needed [/u] 
- Would be great if the dev provides official controller support in the future
- I hope  the dev will drop more content 

Highly recommended without a doubt!",1
532,137238447,2109460,its unbelievable how this game is so cheap for what it is. genuinely really fun and the H scenes are great too. i love popping in to top up crops and progress a little and close. im sure you can absolutely 100% this in a few hours but its really quite nice this game and i cant wait to see how it develops!,1
533,137195531,2109460,"An interesting farming simulator, simple gameplay, variety of quests, and lots of interesting encounters. I thank my good friend (AbyssTheatre) for recommending it",1
534,137175957,2109460,"Man I love this game it has it all farming, pawgs,  grannies, fresh 18 year old pussy, even beastiality and for some reason Gina is my favorite. Idk why she just gets me. I think I put in about 20 hours of gameplay for only 10 bucks I'd say it's totally worth it.",1
535,137154815,2109460,Good game.,1
536,137072253,2109460,good,1
537,137057305,2109460,Best Game I have ever played. WARNING!!!! For those who are new there's a link in this store page that must be downloaded in order to unlock the adult 18+ version don't jump straight in the game download the link first.,1
538,137039861,2109460,Good game,1
539,136991134,2109460,10 out of 10,1
540,136961704,2109460,"PROBABLY THE GREATEST NSFW GAME EVER! definitely worth the price! especially on sale! I 100% it in 5 hours, the gameplay is super fun, the NSFW content is really good, it's in beta and is said to be releasing more content, the gameplay is so good that there's so much to do without the NSFW content, you have plenty of craftable items that you can decorate just about anywhere on the map, I bought it by chance for the lewd, and for the first time ever, I wasn't disappointed!",1
541,129108459,2109460,"10/10 Worth the price. 
This game is exceptionally good. Hoping more content for it comes soon. It's pretty quick to beat, but everything about the game is solid.",1
542,129103457,2109460,Netori simulator,1
543,129090363,2109460,One of the best NSFW game!,1
544,129064871,2109460,woooh segs,1
545,129036328,2109460,fucked the whole village :),1
546,129031062,2109460,"Wasn't expecting the game to be this good, like sure, I'm somewhat skeptical of chinese games, but the animations are great, and EVERY scene is animated, the characters are superb, you get chicks starting from a chopping board all the way to a gilf with tits that go down all the way to her navel, with animals that you start seeing as women one you smoke a blunt in between, and the voice acting, I gotta say, I think chinese VA turned into a new fetish for me.
",1
547,129017358,2109460,"Just a wonderful world where peaceful activities and being helpful always lead you to have sex with everything that has vagina within this game world.  Craft your own cabling to reach the deep wood and make your own light pole so you can drag each and every... girls & things to shack it out in all those area also gave me the exuberant feeling like never before...

Oh, god--- how I have long for this world filled with joyful adulterous activities where all the parties involved just being so ever gracious and even more grateful for every cream pie I have made.... now only if the one hand controller scheme with ease of use can be implemented.... better quit this game before it has this feature or my life shall be forever ruined.",1
548,129014415,2109460,it was alright,1
549,129013658,2109460,"If there's a hole, there's a way",1
550,129012342,2109460,"Great art, great gameplay, pretty funny as well. Highly recommend!",1
551,137319198,2295920,"Has great graphics, but is otherwise incredibly boring. You have to break connectors with either a hammer/saw/blowtorch and they take either 4/5/8 seconds to break each connector. For the 1st basic ship to be destroyed it would have around 3,000 connectors to be broken. Even if you average 5 seconds per connector thats still 4+ hours to clear the ship doing the same 3 things a 1000 times each zzzzzzzzz",0
552,137316729,2353800,Simple & Sweet... Slick & Smooth... Shapes & Shots,1
553,137317675,1669980,"Great price for a great game.

The first time you play it is magical, you're just so invested in raising your daughter.

Don't have anything bad to say about the game, it can only get better.",1
554,137316833,1669980,"In comparing this game to Princess Maker 2, some things are better and some worse, but overall it is an inferior offering.  Still, that doesn't mean it wasn't a pretty fun game.  I enjoyed a first play through and then a new game+ for the ""perfect"" ending.

The attribute system is greatly simplified as compared to PM2.  In some ways this is a good thing, as it is much easier to understand for new players.  In some ways this is the worst thing about the game.  It's so easy to just max everything (especially on new game+) that you can make one character to tour all the top tier endings without much trouble.  This tanks the replay value as compared to PM2, where getting any top tier ending involved careful planning to meet the requirements and ""just maxing everything"" was a pipe dream.

The romance system was the same old thing used since original Harvest Moon, you can chat and gift people once a day, so no points for originality.  However it fits well in this sort of game, and it's as functional as it has always been.

One point where is surpasses PM2 is the UI.  PM2 was mostly just a set of lists that let you pick what you wanted to do.  In Volcano Princess, different actions are performed in different places in and around town, so you actually have to travel to those different places to do things instead of just selecting them from a list.  It gives the game a bit more personality and makes the game world feel larger.

Overall, while it is an inferior game, it's still a fun game.  I enjoyed my two plays, and while it doesn't have any replay value beyond that, it still made for a good 24 hours of game time.  I recommend it to fans of the genre.",1
555,137318688,2281730,"I've been playing for an hour, the game is very fun like playing COD warzone but the lite version. even though there are a few bugs or glitches, I hope the developers fix and update this game.",1
556,137316998,2281730,"good
",1
557,137316905,2281730,Crack of Duty: Modern Dopamine,1
558,137316900,2281730,"Fast paced meme fps that's fun enough to kill time in.
Solid easy to learn nimble movement that allows for some really messed up tech.
Call a doodee killtimes, 3v3 in arenas that are generally smaller than q3_dm6 with a few exceptions.
Very lackluster Audio quality, questionable weapon balance, customization and map variety. 
3v3 is meme too, make it 5v5 atleast.
Purchases to get access to weapons early is a p2w element and noone should buy it.
to define p2w, it's a means with money to skip the path everyone is ment to take with the time invested nullified for instant gratification.
it's free and it's pretty fun for what it is.
Oh right, it also probably runs on a toaster too.

Other than that, eh ye it's definitely a game. Is it good? it's definitely not bad. I still prefer q3 defrag n cpma but it's pretty cool.",1
559,137316880,2281730,really fun tbh :3,1
560,137318231,1867520,"Seeing a lot of negative reviews for such bad reasons made me need to post a positive one as its a nice game, cute and some casual fun.
There are some valid complaints of course, mostly quality of life stuff but nothing truly off putting and the visuals aren’t going to be to everyone's taste but still I feel it deserves a better standing than what it’s currently rated.
I’m still fairly early into the game but have had a lot of fun so far so will comment on a few things.

The controls are a bit clunky at times but easy to get used to. I played with a controller (character creation aside its fine) but I can see the need for the option to change key binds although I don’t find them that awkward at all.

Tutorial wise it takes you through the basics pretty well, most people complaining here just didn’t read the popup box and the helpful tooltips that pop up on every item (but you always get players like that). All the information is there on screen when and where you need it.

Farming is limited (so far) 1 plant creates >1 resources which balances out why you only have one of each type (early on at least), but with use of magic you can harvest each plant multiple times in a day too. So farming is there and is a thing to do but it's not intended to be an in-game days worth of activities, which I personally like as it then forces you to do a couple of other things in your day too. 
What you farm or scavenge is used to make craftables in a pretty standard way. It’s still interesting and gives a personal goal and activity. Crafting potions from the products you grew gives you access to spells/magic which is a fun way of connecting the two things together (farming elements and witch elements) and is a fun incentive for farming more things.

Visually its a very cute game with a fin art style that goes in hand with the genre. A wholesome enjoyable game but entirely not up to everyone's standards and taste. (Animation is a bit basic and visuals are nothing to be wowed by but they still have their own charm).

Exploration (again early days, still not unlocked flying mechanic yet/broom or explored the whole map yet) can seem a bit limited, there are a number of invisible walls around but realistically all of them are literally in places that stop you from dropping off the map or getting stuck in a section you’re not able to get out of like a cluster of rocks due to the lack of jump (which takes away nothing from the game). 

The story seems to be interesting enough so far and adds worldbuilding and character development, which progresses the exploration and player development at a good pace.


Overall its a cute carefree game that has a few flaws but nothing to stop you having a lot of fun exploring, crafting and farming in a very cute art style on a little section of the world to yourself (and your cat).",1
561,137319316,2388170,I've spent 2 hours of pure joy. Thanks,1
562,137319242,2388170,"Before I played Don Duality: Initiation i had a small wee wee, no friends, no girlfriend, depression and absolutely no will to live. None of these things have changed, but the game is pretty good.",1
563,137317769,2388170,"Like Seinfeld, it's a game about nothing with no real point. Luckily, it's free.",0
564,137318977,1928420,the game is good fun tho with only partial controller support your skill and your jetpack dashs/jumps are on the bumper L1 and R1 so when you press it the dash and skill r used at the same time and theres no way u can hotkey it. plus there seems to be no button on controller to upgread ur vest when you can i have to press v on the keyboard for it still. if apex can do full controller y cant yous its pretty much the same game when it comes to skills and ults and stuff!!,1
565,137318912,1928420,جيدخ,1
566,137317663,1928420,actually kinda fun wtf,1
567,137317299,2137480,"[b]PROS:[/b]
[list]
[*]Fun puzzles with multiple solutions
[*]Forgiving gameplay 
[*]Each puzzle brings varying levels of challenge
[*]Various mechanics scattered throughout the game 
[*]Interesting narrative about artificial intelligence where you ARE the AI
[*]Beautiful art and character design
[*]Soundtrack is pure chill vibes
[/list]

[b]CONS:[/b]

[list]
[*]The humans are mean and will talk crap about you lol
[/list]

[I]On the Peril of Parrots[/i] is an absolute gem of a game that I can't recommend enough. The puzzles are fun and engaging, with multiple solutions to each one, so you can really flex your problem-solving muscles. And if you make a mistake? No worries, the forgiving gameplay means you won't be punished too harshly. There's an undo button and even a skip button.

But don't think the game is too easy! Each puzzle brings varying levels of challenge, so you'll always be kept on your toes. And with various mechanics to keep things fresh, you'll never get bored. Plus, the interesting narrative about you being AI will keep you hooked throughout the game.

And let's talk about the art and character design. It's dope! I really like the overall visual style of the game. Don't even get me started on the soundtrack. It's so slick (this OST is a MUST), and the perfect accompaniment to your puzzle-solving AI adventure.

Go get us ASAP!",1
568,137319312,986130,"This is a game I've wanted for a very long time, but didn't expect to actually happen. A detective game that doesn't hold your hand or give you completely obvious clues to every case.",1
569,137319298,986130,"this is a delight to play, if you're into the concept of immersive sim and being a detective without a gun. eager to see what itll look like when finished. I found out who was a burglar by matching a fingerprint on their work locker with the safe they robbed, stole back the wine they robbed, couldnt figure out how to break down their front door (which was a bonus objective) and ended lockedin their house as they punched me, they set off the buidling alarm and I spent an hour crawling through the air ducts bruised, bleeding, wet, cold and stinky to get out of there. Then i accidentally smashed the wine bottle i retrived against the mailbox i was to leave it in and it counted as a success. 10/10",1
570,137318274,986130,"I didnt realize I bought this the day it launched, and even if it has a little new game bugs (like crashing for a reason I cant nail down) it really is worth the time and effort. It's realistic but not so realistic it's annoying which I really appreciate. Honestly obsessed with this game - I have ADHD/Autism and was hoping for a new hyper fixation since it's been so long... I found that in this except Im now about to call out of work for the third day in the row because I cant stop playing it. So do with that info as you will. I love that it's a stealthy, detective game but you can do things however you'd like, and that I GENUINELY have to problem solve and have no idea what's going on lol",1
571,137317830,986130,"Deus Ex but you can go through the whole game while drunk as fuck.
need I say more?",1
572,137317524,986130,"It lacks a lot of obvious mechanics for that type of game and it's full of bugs. Honestly 6 months of early access doesn't seem like a realistic goal for me to make it a proper product, but will see.",0
573,137317360,986130,Get it. It's exactly the procedural evidence-gathering game you've always wanted.,1
574,137317864,1185780,not good as other simulator game,0
575,137319005,506480,"Ever wanted to feel like an NPC in a game? Look no further than this one where you have a great backstory with three lifelong pals, set off for adventure, and become a cautionary tale for looking for trouble and finding an early grave.

Again.

And again.

And again.

15/10 would ambush a troop of warg riders at lvl 1 again.",1
576,137319136,1324130,"Denuvo can piss off

game might require some fiddling in the firewall sense or updating drivers maybe a reinstall here and there it has trouble starting up.

if you dont like messing around with your pc to make it work you might want to wait

also Denuvo can suck a fat one",0
577,137318966,1324130,big moist,1
578,137319149,2162020,"I found Strayed Lights to be a really enjoyable game that strikes the right balance between fun and challenge. The game's visuals are incredibly vibrant and colorful, reminding me of Ori and the Blind Forest. The combat mechanics are reminiscent of Sekiro in that they rely heavily on parrying and timing, which adds a rhythmic element to the battles.

One of the things I loved about Strayed Lights was its beautiful and moving soundtrack, composed by Austin Wintory. The music fits perfectly with the game's visuals and adds an extra layer of emotion and depth to the overall experience.

Overall, I would definitely recommend Strayed Lights to anyone looking for a visually stunning game with engaging combat mechanics and a great soundtrack. Whether you're a fan of Ori and the Blind Forest or Sekiro, you're sure to enjoy this game.",1
579,137319119,2166060,prety good my bros were spooked,1
580,137319042,1245560,"Really nice atmosphere, you can really feel how much care the devs put into this.
The NPCs have well developed personalities, they feel like actuall people.
There is alot you can do in the game, but it's really well balanced due to the premiss of working together with the NPCs.
The way the different systems are introduced keep the game from feeling overwhelming.

don't have much more to say as of now, gotta play more first! :)
Love it so far!",1
581,137317364,1245560,I absolutely LOVE everything about this game and the Devs are amazing! 🩵,1
582,137318500,2353930,"That clicking sound is killing me xdd
The game is very good tho, really fun",1
583,137357677,2281730,All the game does is lure you in cause of the skins... the gameplay/gunplay is so god awful its insane. also way to many cheaters. Took me 1 game to realize how generic this game is.,0
